name,state,lat,lng
South Fork town,CO,37.669186,-106.642851
Springfield town,CO,37.404914,-102.618898
Starkville town,CO,37.116826,-104.523296
Steamboat Springs city,CO,40.475578,-106.822919
Stepping Stone CDP,CO,39.514747,-104.822157
Sterling city,CO,40.620487,-103.192582
Sterling Ranch CDP,CO,39.493227,-105.047508
Stonegate CDP,CO,39.533783,-104.799841
Stonewall Gap CDP,CO,37.160473,-105.034201
Strasburg CDP,CO,39.720709,-104.318187
Stratmoor CDP,CO,38.771957,-104.777773
Stratton town,CO,39.302884,-102.60347
Sugar City town,CO,38.232773,-103.663312
Sugarloaf CDP,CO,40.018875,-105.407669
Sunshine CDP,CO,40.06365,-105.369584
Superior town,CO,39.93119,-105.159085
Swink town,CO,38.014068,-103.628162
Tabernash CDP,CO,39.978763,-105.84405
Tall Timber CDP,CO,40.01515,-105.349822
Telluride town,CO,37.940233,-107.818152
The Pinery CDP,CO,39.448396,-104.749535
Thornton city,CO,39.920433,-104.941413
Timnath town,CO,40.535915,-104.964361
Todd Creek CDP,CO,39.978713,-104.868319
Towaoc CDP,CO,37.212599,-108.726461
Towner CDP,CO,38.4704,-102.080455
Trail Side CDP,CO,40.248952,-103.843319
Trinidad city,CO,37.173157,-104.490326
Twin Lakes CDP,CO,39.822719,-105.003969
Twin Lakes CDP,CO,39.103707,-106.318985
Two Buttes town,CO,37.560664,-102.396556
Upper Bear Creek CDP,CO,39.62688,-105.409691
Upper Witter Gulch CDP,CO,39.661066,-105.426833
Vail town,CO,39.63778,-106.362463
Valdez CDP,CO,37.125794,-104.672861
Valmont CDP,CO,40.035518,-105.205645
Vernon CDP,CO,39.939552,-102.306922
Victor city,CO,38.708738,-105.141887
Vilas town,CO,37.373664,-102.447416
Vineland CDP,CO,38.244738,-104.459866
Vona town,CO,39.302119,-102.743352
Walden town,CO,40.731584,-106.281336
Walsenburg city,CO,37.630598,-104.781719
Walsh town,CO,37.386107,-102.279933
Ward town,CO,40.07304,-105.514775
Watkins CDP,CO,39.698399,-104.577223
Welby CDP,CO,39.84022,-104.965502
Weldona CDP,CO,40.348408,-103.969365
Wellington town,CO,40.697652,-105.006255
Westcliffe town,CO,38.134203,-105.465306
Westcreek CDP,CO,39.148934,-105.162303
Westminster city,CO,39.880122,-105.061513
Weston CDP,CO,37.145923,-104.868283
West Pleasant View CDP,CO,39.731932,-105.17846
Wheat Ridge city,CO,39.772675,-105.104801
Wiggins town,CO,40.228945,-104.072806
Wiley town,CO,38.154789,-102.718941
Williamsburg town,CO,38.383984,-105.170993
Windsor town,CO,40.478273,-104.915053
Winter Park town,CO,39.878748,-105.782858
Wolcott CDP,CO,39.703571,-106.679301
Woodland Park city,CO,38.998212,-105.059019
Woodmoor CDP,CO,39.104824,-104.843603
Woody Creek CDP,CO,39.270873,-106.888331
Wray city,CO,40.07992,-102.228597
Yampa town,CO,40.153005,-106.908527
Yuma city,CO,40.122511,-102.715636
Ansonia city,CT,41.344249,-73.069825
Ball Pond CDP,CT,41.461651,-73.526846
Baltic CDP,CT,41.609703,-72.081896
Bantam borough,CT,41.724745,-73.242263
Bethel CDP,CT,41.360293,-73.413942
Bethlehem Village CDP,CT,41.643961,-73.202792
Bigelow Corners CDP,CT,41.465011,-73.508198
Blue Hills CDP,CT,41.813372,-72.695442
Bogus Hill CDP,CT,41.508088,-73.462983
Botsford CDP,CT,41.358776,-73.267159
Branchville CDP,CT,41.26784,-73.443369
Branford Center CDP,CT,41.277654,-72.816095
Bridgeport city,CT,41.187393,-73.195757
Bridgewater CDP,CT,41.534781,-73.364582
Bristol city,CT,41.681578,-72.940749
Broad Brook CDP,CT,41.911153,-72.541127
Brookfield Center CDP,CT,41.462362,-73.387528
Brooklyn CDP,CT,41.789746,-71.954775
Byram CDP,CT,41.001096,-73.65412
Canaan CDP,CT,42.04011,-73.332883
Candlewood Isle CDP,CT,41.488531,-73.453284
Candlewood Knolls CDP,CT,41.479055,-73.463613
Candlewood Lake Club CDP,CT,41.493143,-73.436793
Candlewood Orchards CDP,CT,41.471615,-73.4373
Candlewood Shores CDP,CT,41.480054,-73.438045
Cannondale CDP,CT,41.216158,-73.425264
Canton Valley CDP,CT,41.831557,-72.897743
Cheshire Village CDP,CT,41.50409,-72.89687
Chester Center CDP,CT,41.403012,-72.456949
Chimney Point CDP,CT,41.501502,-73.441426
Clinton CDP,CT,41.276405,-72.529
Colchester CDP,CT,41.577592,-72.332742
Coleytown CDP,CT,41.176904,-73.343358
Collinsville CDP,CT,41.822245,-72.924487
Compo CDP,CT,41.122758,-73.351528
Conning Towers-Nautilus Park CDP,CT,41.389239,-72.063784
Cornwall CDP,CT,41.844322,-73.332672
Cornwall Bridge CDP,CT,41.80618,-73.384388
Cos Cob CDP,CT,41.048594,-73.591901
Coventry Lake CDP,CT,41.779173,-72.334021
Crystal Lake CDP,CT,41.933049,-72.381292
Danbury city,CT,41.398741,-73.478103
Daniels Farm CDP,CT,41.276903,-73.212263
Danielson borough,CT,41.807108,-71.884364
Darien Downtown CDP,CT,41.076738,-73.469669
Dayville CDP,CT,41.844223,-71.882391
Deep River Center CDP,CT,41.37886,-72.440493
Derby city,CT,41.326124,-73.082574
Dodgingtown CDP,CT,41.379765,-73.352369
Durham CDP,CT,41.468922,-72.684525
East Brooklyn CDP,CT,41.792088,-71.906384
East Hampton CDP,CT,41.573833,-72.484941
East Hartford CDP,CT,41.760695,-72.607646
East Haven CDP,CT,41.293453,-72.858994
East Village CDP,CT,41.36044,-73.186534
Essex Village CDP,CT,41.356648,-72.393538
Fairfield University CDP,CT,41.158953,-73.257057
Falls Village CDP,CT,41.957627,-73.356208
Fenwick borough,CT,41.27107,-72.354585
Gales Ferry CDP,CT,41.421722,-72.084501
Gaylordsville CDP,CT,41.641723,-73.48096
Georgetown CDP,CT,41.241985,-73.435673
Glastonbury Center CDP,CT,41.700672,-72.599416
Glenville CDP,CT,41.035221,-73.664156
Greens Farms CDP,CT,41.124096,-73.322685
Greenwich CDP,CT,41.027773,-73.626931
Groton city,CT,41.325054,-72.066862
Groton Long Point borough,CT,41.314186,-72.010155
Guilford Center CDP,CT,41.280512,-72.676216
Hartford city,CT,41.765933,-72.681579
Hawleyville CDP,CT,41.428912,-73.350443
Hazardville CDP,CT,41.990889,-72.532044
Heritage Village CDP,CT,41.485917,-73.233294
Higganum CDP,CT,41.490703,-72.557768
Indian Field CDP,CT,41.019841,-73.608029
Inglenook CDP,CT,41.523066,-73.473539
Jewett City borough,CT,41.607202,-71.979791
Kellogg Point CDP,CT,41.46819,-73.459889
Kensington CDP,CT,41.625618,-72.768722
Knollcrest CDP,CT,41.501191,-73.466875
Lake Bungee CDP,CT,41.956526,-72.06903
Lake Chaffee CDP,CT,41.937955,-72.196959
Lake Pocotopaug CDP,CT,41.601999,-72.501768
Lakes East CDP,CT,41.330675,-73.492539
Lakeside Woods CDP,CT,41.554808,-73.484017
Lakes West CDP,CT,41.336318,-73.51194
Lakeville CDP,CT,41.962149,-73.443297
Litchfield borough,CT,41.745704,-73.189238
Long Hill CDP,CT,41.266595,-73.228362
Long Hill CDP,CT,41.349614,-72.050529
Lordship CDP,CT,41.153023,-73.114229
Madison Center CDP,CT,41.280223,-72.602272
Mamanasco Lake CDP,CT,41.318172,-73.529803
Manchester CDP,CT,41.77963,-72.520157
Mansfield Center CDP,CT,41.76709,-72.186858
Mashantucket CDP,CT,41.464443,-71.974802
Mechanicsville CDP,CT,41.950635,-71.885443
Meriden city,CT,41.536777,-72.794543
Middletown city,CT,41.548611,-72.656784
Milford city (balance),CT,41.223644,-73.064556
Mill Plain CDP,CT,41.154692,-73.268283
Moodus CDP,CT,41.501892,-72.435536
Moosup CDP,CT,41.716992,-71.875223
Murray CDP,CT,41.197407,-73.289525
Mystic CDP,CT,41.355976,-71.955882
Naugatuck borough,CT,41.487785,-73.051551
New Britain city,CT,41.676555,-72.786161
New Canaan CDP,CT,41.141703,-73.490141
New Hartford Center CDP,CT,41.88089,-72.972828
New Haven city,CT,41.310809,-72.924953
Newington CDP,CT,41.686993,-72.730839
New London city,CT,41.332957,-72.096176
New Milford CDP,CT,41.580295,-73.403934
New Preston CDP,CT,41.691307,-73.334403
Newtown borough,CT,41.411897,-73.31195
Niantic CDP,CT,41.316768,-72.199865
Noank CDP,CT,41.337502,-71.997557
Norfolk CDP,CT,41.991706,-73.194041
Noroton CDP,CT,41.058356,-73.490526
Noroton Heights CDP,CT,41.074091,-73.497221
Northford CDP,CT,41.395805,-72.783181
North Granby CDP,CT,42.015989,-72.843177
North Grosvenor Dale CDP,CT,41.986235,-71.903336
North Haven CDP,CT,41.381465,-72.856371
Northwest Harwinton CDP,CT,41.776446,-73.079487
Norwalk city,CT,41.092739,-73.419796
Norwich city,CT,41.548006,-72.089454
Oakville CDP,CT,41.588972,-73.090475
Old Greenwich CDP,CT,41.020119,-73.567675
Old Hill CDP,CT,41.149936,-73.379378
Old Mystic CDP,CT,41.383632,-71.986246
Old Saybrook Center CDP,CT,41.286632,-72.358179
Orange CDP,CT,41.284951,-73.024637
Oronoque CDP,CT,41.259164,-73.110639
Oxoboxo River CDP,CT,41.444859,-72.126864
Pawcatuck CDP,CT,41.37389,-71.856422
Pemberwick CDP,CT,41.018188,-73.656203
Plainfield Village CDP,CT,41.675183,-71.924707
Plantsville CDP,CT,41.583161,-72.89185
Plattsville CDP,CT,41.225936,-73.259096
Pleasant Valley CDP,CT,41.908327,-72.992311
Poplar Plains CDP,CT,41.168872,-73.378238
Poquonock Bridge CDP,CT,41.336426,-72.012268
Portland CDP,CT,41.577463,-72.619788
Putnam CDP,CT,41.916752,-71.910703
Quasset Lake CDP,CT,41.922298,-71.981379
Quinebaug CDP,CT,42.011476,-71.926066
Quinnipiac University CDP,CT,41.420102,-72.893614
Redding Center CDP,CT,41.306663,-73.383024
Ridgebury CDP,CT,41.356765,-73.535893
Ridgefield CDP,CT,41.269688,-73.492611
Riverside CDP,CT,41.030093,-73.583719
Riverton CDP,CT,41.963141,-73.016558
Rock Ridge CDP,CT,41.03442,-73.648396
Rockville CDP,CT,41.866519,-72.45127
Route 7 Gateway CDP,CT,41.318764,-73.475382
Sacred Heart University CDP,CT,41.22148,-73.2442
Sail Harbor CDP,CT,41.52419,-73.464218
Salmon Brook CDP,CT,41.957486,-72.791896
Sandy Hook CDP,CT,41.409,-73.24263
Saugatuck CDP,CT,41.112131,-73.368771
Saybrook Manor CDP,CT,41.28343,-72.406605
Sharon CDP,CT,41.879026,-73.46163
Shelton city,CT,41.304577,-73.139215
Sherman CDP,CT,41.572108,-73.495064
Sherwood Manor CDP,CT,42.011167,-72.567378
Simsbury Center CDP,CT,41.880599,-72.806737
Somers CDP,CT,41.991685,-72.445123
South Coventry CDP,CT,41.756752,-72.301731
Southport CDP,CT,41.13494,-73.287125
South Wilton CDP,CT,41.172295,-73.416966
South Windham CDP,CT,41.684189,-72.182474
Southwood Acres CDP,CT,41.958197,-72.57264
South Woodstock CDP,CT,41.929585,-71.955645
Stafford Springs CDP,CT,41.967856,-72.306381
Stamford city,CT,41.079611,-73.54608
Staples CDP,CT,41.155369,-73.325627
Stepney CDP,CT,41.324356,-73.268391
Stonington borough,CT,41.334765,-71.899459
Storrs CDP,CT,41.808938,-72.251617
Stratford Downtown CDP,CT,41.198849,-73.12767
Suffield Depot CDP,CT,41.985212,-72.63925
Taylor Corners CDP,CT,41.446413,-73.528687
Tariffville CDP,CT,41.907559,-72.76818
Tashua CDP,CT,41.275019,-73.254445
Terramuggus CDP,CT,41.633568,-72.471824
Terryville CDP,CT,41.677838,-73.007933
Thomaston CDP,CT,41.676855,-73.083008
Thompsonville CDP,CT,41.99214,-72.596522
Tokeneke CDP,CT,41.053462,-73.462564
Topstone CDP,CT,41.296308,-73.44657
Torrington city,CT,41.834072,-73.131409
Trumbull Center CDP,CT,41.242397,-73.183483
Wallingford Center CDP,CT,41.449917,-72.818334
Waterbury city,CT,41.5585,-73.036685
Waterford CDP,CT,41.346273,-72.129342
Watertown CDP,CT,41.601155,-73.121468
Wauregan CDP,CT,41.750474,-71.914862
Weatogue CDP,CT,41.847241,-72.829769
Westbrook Center CDP,CT,41.281404,-72.442347
West Cornwall CDP,CT,41.864205,-73.360788
West Hartford CDP,CT,41.766568,-72.754944
West Haven city,CT,41.272121,-72.967497
West Mountain CDP,CT,41.300077,-73.542315
Weston CDP,CT,41.203236,-73.378781
Westport Village CDP,CT,41.143351,-73.360253
West Simsbury CDP,CT,41.87573,-72.845071
Wethersfield CDP,CT,41.702482,-72.6693
Willimantic CDP,CT,41.716557,-72.211733
Wilton Center CDP,CT,41.191279,-73.426163
Windsor Locks CDP,CT,41.92779,-72.651616
Winsted CDP,CT,41.925848,-73.067543
Witches Woods CDP,CT,41.946406,-72.074233
Woodbury Center CDP,CT,41.54387,-73.204857
Woodmont borough,CT,41.221553,-72.995071
Arden village,DE,39.811335,-75.488528
Ardencroft village,DE,39.8056,-75.486151
Ardentown village,DE,39.808365,-75.480958
Bear CDP,DE,39.618895,-75.680821
Bellefonte town,DE,39.766836,-75.498286
Bethany Beach town,DE,38.537592,-75.064283
Bethel town,DE,38.571044,-75.619509
Blades town,DE,38.635226,-75.602516
Bowers town,DE,39.062164,-75.40291
Bridgeville town,DE,38.72515,-75.602811
Brookside CDP,DE,39.666239,-75.70663
Camden town,DE,39.099184,-75.556885
Cheswold town,DE,39.219805,-75.587818
Claymont CDP,DE,39.803171,-75.460482
Clayton town,DE,39.274059,-75.631529
Dagsboro town,DE,38.546223,-75.24579
Delaware City city,DE,39.573785,-75.594605
Delmar town,DE,38.472468,-75.543859
Dewey Beach town,DE,38.695716,-75.075197
Dover city,DE,39.160602,-75.521659
Dover Base Housing CDP,DE,39.116301,-75.482959
Edgemoor CDP,DE,39.753895,-75.505521
Ellendale town,DE,38.810537,-75.432157
Elsmere town,DE,39.738446,-75.594565
Farmington town,DE,38.869911,-75.579004
Felton town,DE,39.012443,-75.576357
Fenwick Island town,DE,38.460303,-75.053286
Frankford town,DE,38.521393,-75.233397
Frederica town,DE,39.007939,-75.466529
Georgetown town,DE,38.68945,-75.387229
Glasgow CDP,DE,39.601548,-75.747348
Greenville CDP,DE,39.774833,-75.603995
Greenwood town,DE,38.807163,-75.589996
Harrington city,DE,38.925653,-75.568856
Hartly town,DE,39.168179,-75.712436
Henlopen Acres town,DE,38.725559,-75.084979
Highland Acres CDP,DE,39.116265,-75.518288
Hockessin CDP,DE,39.7839,-75.680711
Houston town,DE,38.917349,-75.503892
Kent Acres CDP,DE,39.132184,-75.516121
Kenton town,DE,39.227279,-75.664831
Laurel town,DE,38.571457,-75.571134
Leipsic town,DE,39.24051,-75.515486
Lewes city,DE,38.778644,-75.143689
Lincoln CDP,DE,38.867788,-75.422463
Little Creek town,DE,39.165907,-75.448129
Long Neck CDP,DE,38.62199,-75.162058
Magnolia town,DE,39.071409,-75.476042
Middletown town,DE,39.443394,-75.717504
Milford city,DE,38.909787,-75.422301
Millsboro town,DE,38.58872,-75.309561
Millville town,DE,38.537047,-75.129362
Milton town,DE,38.773249,-75.31455
Newark city,DE,39.677649,-75.757479
New Castle city,DE,39.670017,-75.566519
Newport town,DE,39.714355,-75.604296
North Star CDP,DE,39.752546,-75.734866
Ocean View town,DE,38.537127,-75.096324
Odessa town,DE,39.456455,-75.659626
Pike Creek CDP,DE,39.748745,-75.694974
Pike Creek Valley CDP,DE,39.729288,-75.69787
Port Penn CDP,DE,39.515236,-75.581358
Rehoboth Beach city,DE,38.717446,-75.080611
Rising Sun-Lebanon CDP,DE,39.099911,-75.50635
Riverview CDP,DE,39.030435,-75.518649
Rodney Village CDP,DE,39.12831,-75.539683
St. Georges CDP,DE,39.559142,-75.648683
Seaford city,DE,38.657254,-75.613378
Selbyville town,DE,38.46079,-75.205637
Slaughter Beach town,DE,38.918307,-75.313303
Smyrna town,DE,39.295295,-75.608707
South Bethany town,DE,38.516269,-75.058097
Townsend town,DE,39.404803,-75.699096
Viola town,DE,39.04293,-75.571458
Wilmington city,DE,39.735651,-75.532104
Wilmington Manor CDP,DE,39.686026,-75.585009
Woodside town,DE,39.071086,-75.567724
Woodside East CDP,DE,39.067544,-75.537625
Wyoming town,DE,39.112407,-75.564916
Acacia Villas CDP,FL,26.645735,-80.110444
Alachua city,FL,29.779286,-82.484781
Alafaya CDP,FL,28.529295,-81.186675
Alford town,FL,30.69664,-85.39572
Allentown CDP,FL,30.770489,-87.084428
Altamonte Springs city,FL,28.661022,-81.394681
Altha town,FL,30.57335,-85.126082
Altoona CDP,FL,28.968733,-81.648092
Alturas CDP,FL,27.842056,-81.681576
Alva CDP,FL,26.721492,-81.624284
Andrews CDP,FL,29.549578,-82.888292
Anna Maria city,FL,27.529833,-82.733719
Apalachicola city,FL,29.727426,-84.994047
Apollo Beach CDP,FL,27.76302,-82.403313
Apopka city,FL,28.701701,-81.531825
Arcadia city,FL,27.221209,-81.858429
Archer city,FL,29.545752,-82.51691
Aripeka CDP,FL,28.429337,-82.668286
Asbury Lake CDP,FL,30.049014,-81.787591
Astatula town,FL,28.70732,-81.73419
Astor CDP,FL,29.163834,-81.534621
Atlantic Beach city,FL,30.339552,-81.396669
Atlantis city,FL,26.597248,-80.1041
Auburndale city,FL,28.109997,-81.797322
Aucilla CDP,FL,30.477028,-83.760399
Avalon CDP,FL,30.536216,-87.104631
Ave Maria CDP,FL,26.322804,-81.439425
Aventura city,FL,25.96016,-80.133011
Avon Park city,FL,27.589703,-81.507278
Azalea Park CDP,FL,28.547251,-81.295395
Babson Park CDP,FL,27.834206,-81.528085
Bagdad CDP,FL,30.584172,-87.044892
Baldwin town,FL,30.307776,-81.973665
Bal Harbour village,FL,25.893341,-80.123188
Balm CDP,FL,27.753039,-82.289456
Bardmoor CDP,FL,27.856083,-82.75324
Bartow city,FL,27.887064,-81.821777
Bascom town,FL,30.927758,-85.118081
Bay Harbor Islands town,FL,25.887979,-80.133582
Bay Hill CDP,FL,28.462372,-81.514793
Bay Lake city,FL,28.38917,-81.578534
Bayonet Point CDP,FL,28.326488,-82.683432
Bay Pines CDP,FL,27.816314,-82.777749
Bayport CDP,FL,28.543064,-82.644015
Bayshore Gardens CDP,FL,27.43302,-82.578072
Beacon Square CDP,FL,28.211219,-82.750751
Bear Creek CDP,FL,27.758102,-82.728762
Bee Ridge CDP,FL,27.2843,-82.473077
Bell town,FL,29.756846,-82.861969
Bellair-Meadowbrook Terrace CDP,FL,30.179292,-81.734379
Belleair town,FL,27.935974,-82.812777
Belleair Beach city,FL,27.931244,-82.836575
Belleair Bluffs city,FL,27.919619,-82.81975
Belleair Shore town,FL,27.917267,-82.845257
Belle Glade city,FL,26.692215,-80.665559
Belle Isle city,FL,28.464935,-81.351253
Belleview city,FL,29.060615,-82.055868
Bellview CDP,FL,30.464787,-87.30925
Berkshire Lakes CDP,FL,26.161624,-81.728497
Berrydale CDP,FL,30.897011,-87.034001
Beverly Beach town,FL,29.51577,-81.14692
Beverly Hills CDP,FL,28.91755,-82.454135
Big Coppitt Key CDP,FL,24.580225,-81.652178
Big Pine Key CDP,FL,24.685137,-81.362518
Biscayne Gardens CDP,FL,25.913038,-80.200668
Biscayne Park village,FL,25.881696,-80.181101
Bithlo CDP,FL,28.581806,-81.09202
Black Diamond CDP,FL,28.906711,-82.494615
Black Hammock CDP,FL,28.706005,-81.177323
Bloomingdale CDP,FL,27.876716,-82.261418
Blountstown city,FL,30.44285,-85.045401
Boca Raton city,FL,26.37269,-80.103711
Bokeelia CDP,FL,26.681353,-82.141633
Bonifay city,FL,30.781349,-85.688758
Bonita Springs city,FL,26.355011,-81.784234
Boulevard Gardens CDP,FL,26.127138,-80.181174
Bowling Green city,FL,27.637752,-81.824773
Boynton Beach city,FL,26.528334,-80.080722
Bradenton city,FL,27.489798,-82.576804
Bradenton Beach city,FL,27.461683,-82.69651
Bradfordville CDP,FL,30.570576,-84.204204
Bradley Junction CDP,FL,27.794569,-81.978223
Brandon CDP,FL,27.935985,-82.299255
Branford town,FL,29.96225,-82.924284
Brent CDP,FL,30.471891,-87.250693
Briny Breezes town,FL,26.508902,-80.052246
Bristol city,FL,30.425539,-84.977292
Broadview Park CDP,FL,26.09875,-80.20847
Bronson town,FL,29.449109,-82.638474
Brooker town,FL,29.887631,-82.332666
Brookridge CDP,FL,28.548069,-82.489958
Brooksville city,FL,28.516578,-82.404665
Brownsdale CDP,FL,30.894151,-87.21502
Brownsville CDP,FL,25.82161,-80.241758
Buckhead Ridge CDP,FL,27.132544,-80.885148
Buckingham CDP,FL,26.645484,-81.747363
Buenaventura Lakes CDP,FL,28.333421,-81.352159
Bunnell city,FL,29.418736,-81.31948
Burnt Store Marina CDP,FL,26.76709,-82.051415
Bushnell city,FL,28.690157,-82.117661
Butler Beach CDP,FL,29.798881,-81.264799
Cabana Colony CDP,FL,26.855441,-80.086488
Callahan town,FL,30.565566,-81.831917
Callaway city,FL,30.130399,-85.548596
Campbell CDP,FL,28.259287,-81.450841
Campbellton town,FL,30.957854,-85.408601
Canal Point CDP,FL,26.862568,-80.622169
Cape Canaveral city,FL,28.393226,-80.604791
Cape Coral city,FL,26.643192,-81.997364
Capitola CDP,FL,30.442416,-84.079232
Captiva CDP,FL,26.497641,-82.187205
Carrabelle city,FL,29.854391,-84.66792
Carrollwood CDP,FL,28.058222,-82.515768
Caryville town,FL,30.775167,-85.811916
Casselberry city,FL,28.661183,-81.321926
Cedar Grove CDP,FL,30.186223,-85.630241
Cedar Key city,FL,29.150265,-83.037362
Celebration CDP,FL,28.310344,-81.55106
Center Hill city,FL,28.621983,-82.014974
Century town,FL,30.977307,-87.264724
Chaires CDP,FL,30.444166,-84.132033
Charleston Park CDP,FL,26.705489,-81.580674
Charlotte Harbor CDP,FL,26.961501,-82.059331
Charlotte Park CDP,FL,26.904381,-82.048963
Chattahoochee city,FL,30.698344,-84.83061
Cheval CDP,FL,28.148049,-82.517294
Chiefland city,FL,29.491791,-82.866119
Chipley city,FL,30.775586,-85.540016
Chokoloskee CDP,FL,25.814223,-81.360103
Christmas CDP,FL,28.554759,-80.990992
Chuluota CDP,FL,28.640293,-81.118405
Chumuckla CDP,FL,30.788123,-87.225978
Cinco Bayou town,FL,30.42223,-86.60956
Citrus Hills CDP,FL,28.886829,-82.430749
Citrus Park CDP,FL,28.070996,-82.562173
Citrus Springs CDP,FL,28.993166,-82.459486
Clarcona CDP,FL,28.630931,-81.501304
Clearwater city,FL,27.979419,-82.771256
Clermont city,FL,28.524105,-81.723614
Cleveland CDP,FL,26.951675,-81.989955
Clewiston city,FL,26.752811,-80.939194
Cloud Lake town,FL,26.674876,-80.071543
Cobbtown CDP,FL,30.879675,-87.128857
Cocoa city,FL,28.376643,-80.763306
Cocoa Beach city,FL,28.32914,-80.627539
